,p,bx,by,bw,bh,c_div,c_button,c_h1,c_h2,c_p,c_input,element,c_img,c_a
497,1,375,4616,176.0,17,,,,,,,a,,1.0
498,1,375,4663,218.0,17,,,,,,,a,,1.0
499,1,375,4695,555.0,17,,,,,,,a,,1.0
500,1,375,4727,294.0,17,,,,,,,a,,1.0
501,1,375,4759,466.0,17,,,,,,,a,,1.0
502,1,375,4791,428.0,17,,,,,,,a,,1.0
503,1,420,4823,210.0,17,,,,,,,a,,1.0
504,1,644,4823,211.0,17,,,,,,,a,,1.0
505,1,26,5038,52.0,30,,,,,,,a,,1.0
506,1,119,5048,28.0,20,,,,,,,a,,1.0
507,1,159,5048,42.0,20,,,,,,,a,,1.0
508,1,213,5048,42.0,20,,,,,,,a,,1.0
509,1,26,5080,182.0,137,,,,,,,a,,1.0
510,1,224,5080,182.0,157,,,,,,,a,,1.0
511,1,25,5243,402.0,17,,,,,,,a,,1.0
512,1,25,5275,464.0,17,,,,,,,a,,1.0
513,1,25,5307,464.0,17,,,,,,,a,,1.0
514,1,25,5339,459.0,17,,,,,,,a,,1.0
515,1,25,5371,473.0,17,,,,,,,a,,1.0
516,1,25,5403,344.0,17,,,,,,,a,,1.0
517,1,70,5435,155.0,17,,,,,,,a,,1.0
518,1,239,5435,154.0,17,,,,,,,a,,1.0
519,1,466,5038,52.0,30,,,,,,,a,,1.0
520,1,559,5048,28.0,20,,,,,,,a,,1.0
521,1,599,5048,42.0,20,,,,,,,a,,1.0
522,1,653,5048,56.0,20,,,,,,,a,,1.0
523,1,466,5080,182.0,137,,,,,,,a,,1.0
524,1,664,5080,182.0,117,,,,,,,a,,1.0
525,1,465,5243,464.0,17,,,,,,,a,,1.0
526,1,465,5275,432.0,17,,,,,,,a,,1.0
527,1,465,5307,400.0,17,,,,,,,a,,1.0
528,1,465,5339,459.0,17,,,,,,,a,,1.0
529,1,465,5371,480.0,17,,,,,,,a,,1.0
530,1,465,5403,160.0,17,,,,,,,a,,1.0
531,1,510,5435,155.0,17,,,,,,,a,,1.0
532,1,679,5435,139.0,17,,,,,,,a,,1.0
533,1,26,5494,52.0,30,,,,,,,a,,1.0
534,1,119,5504,42.0,20,,,,,,,a,,1.0
535,1,173,5504,56.0,20,,,,,,,a,,1.0
536,1,241,5504,56.0,20,,,,,,,a,,1.0
537,1,26,5536,182.0,137,,,,,,,a,,1.0
538,1,224,5536,182.0,157,,,,,,,a,,1.0
539,1,25,5699,368.0,17,,,,,,,a,,1.0
540,1,25,5731,331.0,17,,,,,,,a,,1.0
541,1,25,5763,288.0,17,,,,,,,a,,1.0
542,1,25,5795,461.0,17,,,,,,,a,,1.0
543,1,25,5827,427.0,17,,,,,,,a,,1.0
544,1,25,5859,304.0,17,,,,,,,a,,1.0
545,1,70,5891,159.0,17,,,,,,,a,,1.0
546,1,244,5891,132.0,17,,,,,,,a,,1.0
547,1,466,5494,52.0,30,,,,,,,a,,1.0
548,1,559,5504,56.0,20,,,,,,,a,,1.0
549,1,627,5504,70.0,20,,,,,,,a,,1.0
550,1,709,5504,70.0,20,,,,,,,a,,1.0
551,1,466,5536,182.0,137,,,,,,,a,,1.0
552,1,664,5536,182.0,137,,,,,,,a,,1.0
553,1,465,5699,352.0,17,,,,,,,a,,1.0
554,1,465,5731,347.0,17,,,,,,,a,,1.0
555,1,465,5763,272.0,17,,,,,,,a,,1.0
556,1,465,5795,428.0,17,,,,,,,a,,1.0
557,1,465,5827,459.0,17,,,,,,,a,,1.0
558,1,465,5859,372.0,17,,,,,,,a,,1.0
559,1,510,5891,132.0,17,,,,,,,a,,1.0
560,1,657,5891,145.0,17,,,,,,,a,,1.0
561,1,26,5950,52.0,30,,,,,,,a,,1.0
562,1,119,5960,42.0,20,,,,,,,a,,1.0
563,1,173,5960,70.0,20,,,,,,,a,,1.0
564,1,255,5960,70.0,20,,,,,,,a,,1.0
565,1,26,5992,182.0,157,,,,,,,a,,1.0
566,1,224,5992,182.0,137,,,,,,,a,,1.0
567,1,25,6155,368.0,17,,,,,,,a,,1.0
568,1,25,6187,256.0,17,,,,,,,a,,1.0
569,1,25,6219,233.0,17,,,,,,,a,,1.0
570,1,25,6251,304.0,17,,,,,,,a,,1.0
571,1,25,6283,436.0,17,,,,,,,a,,1.0
572,1,25,6315,239.0,17,,,,,,,a,,1.0
573,1,70,6347,161.0,17,,,,,,,a,,1.0
574,1,245,6347,163.0,17,,,,,,,a,,1.0
575,1,466,5950,52.0,30,,,,,,,a,,1.0
576,1,559,5960,28.0,20,,,,,,,a,,1.0
577,1,599,5960,70.0,20,,,,,,,a,,1.0
578,1,681,5960,70.0,20,,,,,,,a,,1.0
579,1,466,5992,182.0,137,,,,,,,a,,1.0
580,1,664,5992,182.0,137,,,,,,,a,,1.0
581,1,465,6155,224.0,17,,,,,,,a,,1.0
582,1,465,6187,338.0,17,,,,,,,a,,1.0
583,1,465,6219,320.0,17,,,,,,,a,,1.0
584,1,465,6251,384.0,17,,,,,,,a,,1.0
585,1,465,6283,476.0,17,,,,,,,a,,1.0
586,1,465,6315,342.0,17,,,,,,,a,,1.0
587,1,510,6347,164.0,17,,,,,,,a,,1.0
588,1,688,6347,125.0,17,,,,,,,a,,1.0
589,1,26,6536,52.0,30,,,,,,,a,,1.0
590,1,119,6546,56.0,20,,,,,,,a,,1.0
591,1,187,6546,70.0,20,,,,,,,a,,1.0
592,1,269,6546,70.0,20,,,,,,,a,,1.0
593,1,26,6578,182.0,137,,,,,,,a,,1.0
594,1,224,6578,182.0,137,,,,,,,a,,1.0
595,1,25,6741,384.0,17,,,,,,,a,,1.0
596,1,25,6773,480.0,17,,,,,,,a,,1.0
597,1,25,6805,272.0,17,,,,,,,a,,1.0
598,1,25,6837,320.0,17,,,,,,,a,,1.0
599,1,25,6869,480.0,17,,,,,,,a,,1.0
600,1,25,6901,482.0,17,,,,,,,a,,1.0
601,1,70,6933,159.0,17,,,,,,,a,,1.0
602,1,244,6933,153.0,17,,,,,,,a,,1.0
603,1,466,6536,52.0,30,,,,,,,a,,1.0
604,1,559,6546,28.0,20,,,,,,,a,,1.0
605,1,599,6546,42.0,20,,,,,,,a,,1.0
606,1,653,6546,42.0,20,,,,,,,a,,1.0
607,1,466,6578,182.0,137,,,,,,,a,,1.0
608,1,664,6578,182.0,117,,,,,,,a,,1.0
609,1,465,6741,242.0,17,,,,,,,a,,1.0
610,1,465,6773,336.0,17,,,,,,,a,,1.0
611,1,465,6805,224.0,17,,,,,,,a,,1.0
612,1,465,6837,400.0,17,,,,,,,a,,1.0
613,1,465,6869,352.0,17,,,,,,,a,,1.0
614,1,465,6901,304.0,17,,,,,,,a,,1.0
615,1,510,6933,163.0,17,,,,,,,a,,1.0
616,1,687,6933,120.0,17,,,,,,,a,,1.0
617,1,26,6992,52.0,30,,,,,,,a,,1.0
618,1,119,7002,56.0,20,,,,,,,a,,1.0
619,1,187,7002,70.0,20,,,,,,,a,,1.0
620,1,269,7002,70.0,20,,,,,,,a,,1.0
621,1,26,7034,182.0,157,,,,,,,a,,1.0
622,1,224,7034,182.0,137,,,,,,,a,,1.0
623,1,25,7197,160.0,17,,,,,,,a,,1.0
624,1,25,7229,462.0,17,,,,,,,a,,1.0
625,1,25,7261,432.0,17,,,,,,,a,,1.0
626,1,25,7293,436.0,17,,,,,,,a,,1.0
627,1,25,7325,427.0,17,,,,,,,a,,1.0
628,1,25,7357,442.0,17,,,,,,,a,,1.0
629,1,70,7389,148.0,17,,,,,,,a,,1.0
630,1,232,7389,157.0,17,,,,,,,a,,1.0
631,1,466,6992,52.0,30,,,,,,,a,,1.0
632,1,559,7002,28.0,20,,,,,,,a,,1.0
633,1,466,7034,182.0,137,,,,,,,a,,1.0
634,1,664,7034,182.0,137,,,,,,,a,,1.0
635,1,465,7197,480.0,17,,,,,,,a,,1.0
636,1,465,7229,548.0,17,,,,,,,a,,1.0
637,1,465,7261,240.0,17,,,,,,,a,,1.0
638,1,465,7293,304.0,17,,,,,,,a,,1.0
639,1,465,7325,573.0,17,,,,,,,a,,1.0
640,1,465,7357,247.0,17,,,,,,,a,,1.0
641,1,510,7389,145.0,17,,,,,,,a,,1.0
642,1,669,7389,157.0,17,,,,,,,a,,1.0
643,1,838,7434,22.0,22,,,,,,,a,,1.0
644,1,10,7434,850.0,100,,,,,,,a,,1.0
645,1,26,7578,52.0,30,,,,,,,a,,1.0
646,1,119,7588,28.0,20,,,,,,,a,,1.0
647,1,159,7588,42.0,20,,,,,,,a,,1.0
648,1,213,7588,42.0,20,,,,,,,a,,1.0
649,1,26,7620,182.0,137,,,,,,,a,,1.0
650,1,224,7620,182.0,137,,,,,,,a,,1.0
651,1,25,7783,274.0,17,,,,,,,a,,1.0
652,1,25,7815,281.0,17,,,,,,,a,,1.0
653,1,25,7847,309.0,17,,,,,,,a,,1.0
654,1,25,7879,457.0,17,,,,,,,a,,1.0
655,1,25,7911,396.0,17,,,,,,,a,,1.0
656,1,25,7943,416.0,17,,,,,,,a,,1.0
657,1,70,7975,155.0,17,,,,,,,a,,1.0
658,1,239,7975,165.0,17,,,,,,,a,,1.0
659,1,466,7578,52.0,30,,,,,,,a,,1.0
660,1,466,7620,182.0,137,,,,,,,a,,1.0
661,1,664,7620,182.0,137,,,,,,,a,,1.0
662,1,465,7783,336.0,17,,,,,,,a,,1.0
663,1,465,7815,320.0,17,,,,,,,a,,1.0
664,1,465,7847,432.0,17,,,,,,,a,,1.0
665,1,465,7879,480.0,17,,,,,,,a,,1.0
666,1,465,7911,480.0,17,,,,,,,a,,1.0
667,1,465,7943,427.0,17,,,,,,,a,,1.0
668,1,510,7975,157.0,17,,,,,,,a,,1.0
669,1,681,7975,152.0,17,,,,,,,a,,1.0
670,1,26,8034,52.0,30,,,,,,,a,,1.0
671,1,26,8076,182.0,137,,,,,,,a,,1.0
672,1,224,8076,182.0,137,,,,,,,a,,1.0
673,1,25,8239,288.0,17,,,,,,,a,,1.0
674,1,25,8271,224.0,17,,,,,,,a,,1.0
675,1,25,8303,336.0,17,,,,,,,a,,1.0
676,1,25,8335,403.0,17,,,,,,,a,,1.0
677,1,25,8367,352.0,17,,,,,,,a,,1.0
678,1,25,8399,432.0,17,,,,,,,a,,1.0
679,1,70,8431,151.0,17,,,,,,,a,,1.0
680,1,236,8431,133.0,17,,,,,,,a,,1.0
681,1,466,8034,52.0,30,,,,,,,a,,1.0
682,1,466,8076,182.0,137,,,,,,,a,,1.0
683,1,664,8076,182.0,157,,,,,,,a,,1.0
684,1,465,8239,233.0,17,,,,,,,a,,1.0
685,1,465,8271,336.0,17,,,,,,,a,,1.0
686,1,465,8303,289.0,17,,,,,,,a,,1.0
687,1,465,8335,427.0,17,,,,,,,a,,1.0
688,1,465,8367,416.0,17,,,,,,,a,,1.0
689,1,465,8399,434.0,17,,,,,,,a,,1.0
690,1,510,8431,148.0,17,,,,,,,a,,1.0
691,1,673,8431,158.0,17,,,,,,,a,,1.0
692,1,933,5251,42.0,16,,,,,,,a,,1.0
693,1,933,5289,42.0,16,,,,,,,a,,1.0
694,1,933,5327,56.0,16,,,,,,,a,,1.0
695,1,933,5365,42.0,16,,,,,,,a,,1.0
696,1,933,5403,57.0,16,,,,,,,a,,1.0
697,1,933,5441,70.0,16,,,,,,,a,,1.0
698,1,933,5479,56.0,16,,,,,,,a,,1.0
699,1,933,5517,42.0,16,,,,,,,a,,1.0
700,1,933,5555,56.0,16,,,,,,,a,,1.0
701,1,933,5593,56.0,16,,,,,,,a,,1.0
702,1,365,5950,270.0,135,,,,,,,a,,1.0
703,1,635,5950,270.0,135,,,,,,,a,,1.0
704,1,905,5950,270.0,135,,,,,,,a,,1.0
705,1,1175,5950,270.0,135,,,,,,,a,,1.0
706,1,1445,5950,270.0,135,,,,,,,a,,1.0
707,1,1715,5950,270.0,135,,,,,,,a,,1.0
708,1,1985,5950,270.0,135,,,,,,,a,,1.0
709,1,1001,6073,5.0,5,,,,,,,a,,1.0
710,1,1019,6073,5.0,5,,,,,,,a,,1.0
711,1,1038,6073,5.0,5,,,,,,,a,,1.0
712,1,1056,6073,5.0,5,,,,,,,a,,1.0
713,1,1074,6073,5.0,5,,,,,,,a,,1.0
714,1,905,6100,90.0,60,,,,,,,a,,1.0
715,1,1005,6109,168.0,56,,,,,,,a,,1.0
716,1,905,6175,90.0,60,,,,,,,a,,1.0
717,1,1005,6184,168.0,36,,,,,,,a,,1.0
718,1,905,6250,90.0,60,,,,,,,a,,1.0
719,1,1005,6259,168.0,36,,,,,,,a,,1.0
720,1,905,6325,90.0,60,,,,,,,a,,1.0
721,1,1005,6334,168.0,36,,,,,,,a,,1.0
722,1,905,6400,90.0,60,,,,,,,a,,1.0
723,1,1005,6409,168.0,56,,,,,,,a,,1.0
724,1,1168,6486,22.0,22,,,,,,,a,,1.0
725,1,890,6486,300.0,250,,,,,,,a,,1.0
726,1,905,6800,270.0,135,,,,,,,a,,1.0
727,1,905,6954,266.0,16,,,,,,,a,,1.0
728,1,905,6982,269.0,16,,,,,,,a,,1.0
729,1,905,7010,261.0,16,,,,,,,a,,1.0
730,1,905,7038,232.0,16,,,,,,,a,,1.0
731,1,905,7066,233.0,16,,,,,,,a,,1.0
732,1,905,7094,258.0,16,,,,,,,a,,1.0
733,1,905,7122,266.0,16,,,,,,,a,,1.0
734,1,905,7150,247.0,16,,,,,,,a,,1.0
735,1,905,7178,269.0,16,,,,,,,a,,1.0
736,1,905,7206,269.0,16,,,,,,,a,,1.0
737,1,1168,7250,22.0,22,,,,,,,a,,1.0
738,1,890,7250,300.0,250,,,,,,,a,,1.0
739,1,905,7564,185.0,16,,,,,,,a,,1.0
740,1,905,7592,233.0,16,,,,,,,a,,1.0
741,1,905,7620,213.0,16,,,,,,,a,,1.0
742,1,905,7648,182.0,16,,,,,,,a,,1.0
743,1,905,7676,233.0,16,,,,,,,a,,1.0
744,1,905,7704,233.0,16,,,,,,,a,,1.0
745,1,905,7732,247.0,16,,,,,,,a,,1.0
746,1,1168,7776,22.0,22,,,,,,,a,,1.0
747,1,890,7776,300.0,250,,,,,,,a,,1.0
748,1,1168,8466,22.0,22,,,,,,,a,,1.0
749,1,10,8466,1180.0,100,,,,,,,a,,1.0
750,1,131,8636,60.0,28,,,,,,,a,,1.0
751,1,274,8636,60.0,28,,,,,,,a,,1.0
752,1,425,8636,48.0,28,,,,,,,a,,1.0
753,1,562,8636,48.0,28,,,,,,,a,,1.0
754,1,711,8636,60.0,28,,,,,,,a,,1.0
755,1,856,8636,60.0,28,,,,,,,a,,1.0
756,1,1017,8636,48.0,28,,,,,,,a,,1.0
757,1,31,8703,204.0,14,,,,,,,a,,1.0
758,1,238,8703,100.0,14,,,,,,,a,,1.0
759,1,31,8723,261.0,14,,,,,,,a,,1.0
760,1,51,8743,167.0,14,,,,,,,a,,1.0
761,1,380,8703,156.0,14,,,,,,,a,,1.0
762,1,380,8723,144.0,14,,,,,,,a,,1.0
763,1,380,8743,96.0,14,,,,,,,a,,1.0
764,1,576,8703,144.0,14,,,,,,,a,,1.0
765,1,576,8723,108.0,14,,,,,,,a,,1.0
766,1,687,8723,48.0,14,,,,,,,a,,1.0
767,1,576,8743,96.0,14,,,,,,,a,,1.0
768,1,791,8703,348.0,14,,,,,,,a,,1.0
769,1,791,8723,277.0,14,,,,,,,a,,1.0
770,1,791,8743,235.0,14,,,,,,,a,,1.0
771,1,727,8817,92.0,14,,,,,,,a,,1.0
772,1,997,8817,139.0,14,,,,,,,a,,1.0
773,1,383,8878,60.0,14,,,,,,,a,,1.0
774,1,454,8878,48.0,14,,,,,,,a,,1.0
775,1,513,8878,48.0,14,,,,,,,a,,1.0
776,1,571,8878,48.0,14,,,,,,,a,,1.0
777,1,630,8878,48.0,14,,,,,,,a,,1.0
778,1,689,8878,69.0,14,,,,,,,a,,1.0
779,1,769,8878,48.0,14,,,,,,,a,,1.0
780,1,722,8908,48.0,14,,,,,,,a,,1.0
781,1,987,351,60.0,60,,,,,,,a,,1.0
782,1,987,414,60.0,60,,,,,,,a,,1.0
783,1,240,55,469.0,40,,,,,,1.0,input,,
784,1,905,3319,217.0,32,,,,,,1.0,input,,
785,1,905,4319,217.0,32,,,,,,1.0,input,,
